id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
76107122,Crucial,"Crucial MX500 SSD 2.5\"" - 500GB","Solid state drive, krypterat, 500 GB, inbyggd, 2.5\"", SATA 6Gb/s, 256 bitars AES, TCG Opal Encryption 2.0",789.0,SEK,2900418,https://www.proshop.se/SSD/Crucial-MX500-SSD-25-500GB/2637975,"Crucial MX500 SSD 2.5\"" - 500GB. Description: Solid state drive, krypterat, 500 GB, inbyggd, 2.5\"", SATA 6Gb/s, 256 bitars AES, TCG Opal Encryption 2.0",MX500,,SSD,,,500.0,,,SATA,SATA,,,,,2.5-inch SATA,,,"2.5"""
17652897,Toshiba,Toshiba 2TB Canvio 2.5 Inch USB 3.0 External Mobile HDD,Features: Blazing fast USB 3.0 transfer speedsInternal shock sensor to help protect your preciousdata! Specifications: Model: Canvio Basics portable hard drive(HDTB320AK3CA)Capacity (approx.): 2TBColour: BlackBlazing fast USB 3.0 transfer speedsBackwards compatible with USB 2.0Internal shock sensor and ramp loadingtechnology protects your drive and dataDimensions (approx.): 78.75 x 119.4 x 16.5mm (Wx D x H)Weight (approx.): 178.6g3 Year Manufacturer Warranty Package Contents: USB 3.0 cable (works with USB 2.0)Quick install guide Product Content1 x Toshiba 2TB Canvio 2.5 Inch USB 3.0 External Mobile HDD,196.95,AUD,515007,https://paydaydeals.com.au/products/toshiba-2tb-canvio-2-5-inch-usb-3-0-external-mobile-hdd,Toshiba 2TB Canvio 2.5 Inch USB 3.0 External Mobile HDD. Description: Features: Blazing fast USB 3.0 transfer speedsInternal shock sensor to help protect your preciousdata! Specifications: Model: Canvio Basics portable hard drive(HDTB320AK3CA)Capacity (approx.): 2TBColour: BlackBlazing fast USB 3.0 transfer speedsBackwards compatible with USB 2.0Internal shock sensor and ramp loadingtechnology protects your drive and dataDimensions (approx.): 78.75 x 119.4 x 16.5mm (Wx D x H)Weight (approx.): 178.6g3 Year Manufacturer Warranty Package Contents: USB 3.0 cable (works with USB 2.0)Quick install guide Product Content1 x Toshiba 2TB Canvio 2.5 Inch USB 3.0 External Mobile HDD,Canvio Basics portable hard drive,ST600MP0006,HDD,,,2000.0,,,USB 3.1,,16.5,119.4,78.8,178.6,USB,,Black,2.5 Inch
47617888,,External SSD USB 3.1 750 GB,"Intel Core i5 processors (13-inch model)Plug and Play, Driver free DesignSupports Hot-swapUp to 10 hours of battery life2 (13-inch model)High Strength ABS Plastic Material",385.0,USD,34506086,https://marketafrique.com/product/external-ssd-usb-3-1-750-gb-copy,"External SSD USB 3.1 750 GB. Description: Intel Core i5 processors (13-inch model)Plug and Play, Driver free DesignSupports Hot-swapUp to 10 hours of battery life2 (13-inch model)High Strength ABS Plastic Material",,,SSD,,,750.0,,,USB 3.1,,,,,,,,,
4497800,PNY,"Pny , Quadro Rtx 4000, 8 Gb, Gddr6, 256 Bit, 7680 X 4320 Pixeles,",", Quadro Rtx 4000, 8 Gb, Gddr6, 256 Bit, 7680 X 4320 Pixeles, Pci Express X16 3.0",971.21,EUR,1305338,https://powertechbcn.com/es/tarjetas-graficas/713-pny-quadro-rtx-4000-8-gb-gddr6-256-bit-7680-x-4320-pixeles-3536403368029.html,"Pny , Quadro Rtx 4000, 8 Gb, Gddr6, 256 Bit, 7680 X 4320 Pixeles,. Description: , Quadro Rtx 4000, 8 Gb, Gddr6, 256 Bit, 7680 X 4320 Pixeles, Pci Express X16 3.0",Quadro Rtx 4000,,GPU,Quadro RTX 4000,8.0,,,,PCIe 3.0 x16,,,,,,,Gddr6,,
31331520,Sandisk,SanDisk 8GB Cruzer Blade USB 2.0 Flash Memory Drive SDCZ50-008G (10 Pack),"Size: 10-PACK 8GB (80GB TOTAL)Keep your favorite files with you on the small and very portable SanDisk Cruzer Blade USB flash drive. Sleek in style and great in value, the SanDisk Cruzer Blade USB flash drive is the small, swift way to save, transfer and download your digital content from computer to computer, or take it on-the-go. Simply pop your pictures, tunes and other fun files onto the SanDisk Cruzer Blade and start sharing with your family and friends. It's easy as can be, all on SanD",37.99,USD,3487297,https://www.technewshorizon.com/tnhp/411/sandisk-8gb-cruzer-blade-usb-2-0-flash-memory-drive-sdcz50-008g-10-pack,"SanDisk 8GB Cruzer Blade USB 2.0 Flash Memory Drive SDCZ50-008G (10 Pack). Description: Size: 10-PACK 8GB (80GB TOTAL)Keep your favorite files with you on the small and very portable SanDisk Cruzer Blade USB flash drive. Sleek in style and great in value, the SanDisk Cruzer Blade USB flash drive is the small, swift way to save, transfer and download your digital content from computer to computer, or take it on-the-go. Simply pop your pictures, tunes and other fun files onto the SanDisk Cruzer Blade and start sharing with your family and friends. It's easy as can be, all on SanD",Cruzer Blade,SDCZ50-008G,USB_STICK,,,8.0,,,USB 2.0,,,,,,,,,
77134405,Gigabyte,Gigabyte AORUS M.2 2280 NVMe 2TB PCIe 4.0 Internal SSD 5000MB/s GP-ASM2NE6200TTTD | PCByte,"Capacity: 2TB (2000GB)Form Factor : M.2(2280)Read : Up to 5000 MB/sWrite : Up to 4400 MB/sInterface: NVMe 1.3, PCIe Gen4x4",599.0,AUD,1925591,https://www.pcbyte.com.au/store/product/gigabyte-aorus-m-2-2280-nvme-2tb-pcie-4-0-internal-ssd-5000mb-s-gp-asm2ne6200tttd-24288,"Gigabyte AORUS M.2 2280 NVMe 2TB PCIe 4.0 Internal SSD 5000MB/s GP-ASM2NE6200TTTD | PCByte. Description: Capacity: 2TB (2000GB)Form Factor : M.2(2280)Read : Up to 5000 MB/sWrite : Up to 4400 MB/sInterface: NVMe 1.3, PCIe Gen4x4",AORUS,MZ-76P2T0B/EU,SSD,,,2000.0,5000.0,4400.0,PCIe 4.0,NVMe,,,,,M.2,,,M.2(2280)
24656762,Kingston,Pendrive 64GB Kingston DT50 3.1 - USB 3.0,"Kingston Technology DataTraveler 50 64GB, 64 GB, USB tipo A,",11.1,,1925917,https://www.esseshop.it/pendrive-64gb-kingston-dt50-31-usb-30-p-73702.html,"Pendrive 64GB Kingston DT50 3.1 - USB 3.0. Description: Kingston Technology DataTraveler 50 64GB, 64 GB, USB tipo A,",DataTraveler 50,DT50,USB_STICK,,,64.0,,,USB 3.0,USB tipo A,,,,,USB tipo A,,,
71536635,Samsung,Samsung 860 EVO 2 TB SSD,"The newest edition to the world's best-selling SATA SSD series, the Samsung 860 EVO is specially designed to enhance the performance of mainstream PCs and laptops. With the latest V-NAND technology, this fast and reliable SSD comes in a wide range of compatible form factors and capacities. Enhanced",509.95,CAD,742988,https://www.choicecomputertechnologies.com/samsung-860-evo-2-tb-ssd,"Samsung 860 EVO 2 TB SSD. Description: The newest edition to the world's best-selling SATA SSD series, the Samsung 860 EVO is specially designed to enhance the performance of mainstream PCs and laptops. With the latest V-NAND technology, this fast and reliable SSD comes in a wide range of compatible form factors and capacities. Enhanced",860 EVO,,SSD,,,2000.0,,,SATA,SATA,,,,,,,,
40122686,Gigabyte,Gigabyte NVIDIA GeForce RTX 3080 Eagle OC 10G Ampere Graphics Card,"Cuda Cores: 8704, Boost Clock: TBC MHz, GDDR6X, 320-bit Memory, Memory Clock: 19000 MHz, Ray Tracing, 3x Display Port, 2x HDMI, 3 Yr Warranty.",799.99,GBP,234589,https://www.novatech.co.uk/products/gigabyte-nvidia-geforce-rtx-3080-eagle-oc-10g-ampere-graphics-card/gv-n3080eagleoc-10gd.html,"Gigabyte NVIDIA GeForce RTX 3080 Eagle OC 10G Ampere Graphics Card. Description: Cuda Cores: 8704, Boost Clock: TBC MHz, GDDR6X, 320-bit Memory, Memory Clock: 19000 MHz, Ray Tracing, 3x Display Port, 2x HDMI, 3 Yr Warranty.",NVIDIA GeForce RTX 3080 Eagle OC 10G,,GPU,GeForce RTX 3080,10.0,,,,,,,,,,,GDDR6X,,
53470208,Hewlett Packard,"HP 1 TB 2.5\"" Internal Hard Drive - SAS - 7200",SAS - 7200,472.44,GBP,82009,https://www.novatech.co.uk/products/hp-1-tb-2-5-inch-internal-hard-drive-sas-7200/765464-b21.html,"HP 1 TB 2.5\"" Internal Hard Drive - SAS - 7200. Description: SAS - 7200",,,HDD,,,1000.0,,,SAS,SAS,,,,,"2.5"" SAS",,,"2.5"""
40032101,PNY,PNY Nvidia GeForce® RTX 2070 Super™ 8GB XLR8 Gaming Overclocked Edition Graphics Card VCG20708STFMPB-O,ZERO PAYMENT GATEWAY CHARGES FREE TRANSIT INSURANCE,53808.5,INR,4520031,https://starcomp.in/pny-nvidia-geforcer-rtx-2070-supertm-8gb-xlr8-gaming-overclocked-edition-graphics-card-vcg20708stfmpb-o.html,PNY Nvidia GeForce® RTX 2070 Super™ 8GB XLR8 Gaming Overclocked Edition Graphics Card VCG20708STFMPB-O. Description: ZERO PAYMENT GATEWAY CHARGES FREE TRANSIT INSURANCE,GeForce RTX 2070 Super 8GB XLR8 Gaming Overclocked Edition,GT1030-2G-BRK,GPU,GeForce RTX 2070 Super,8.0,,,,,,,,,,,,,
22599611,Gigabyte,"Gigabyte2.5\"" 120GB SATA III Solid State Drive",With Super Fast performance due to it's SATA III interface .,18.38,GBP,663171,https://www.cclonline.com/product/258575/GP-GSTFS31120GNTD/Solid-State-Drives-SSDs-/Gigabyte-120GB-SATA-6Gb/s-Internal-Solid-State-Drive-Black-/SSD0862,"Gigabyte2.5\"" 120GB SATA III Solid State Drive. Description: With Super Fast performance due to it's SATA III interface .",,,SSD,,,120.0,,,SATA III,SATA,,,,,2.5-inch SATA,,,2.5
95101750,Zotac,ZOTAC GTX 1660 Ti 6GB Graphics Card,"Zotac GTX 1660 Ti 6GB (ZT-T16610F-10L)ModelZT-T16610F-10LChipsetNVIDIA GEFORCEGPUGTX 1660 TIPCI Express3GPU BOOST CLOCK1770 MHzMemory Clock12 GbpsMemory Size6 GBMemory Interface192 BitMemory TypeGDDR6Direct X Support12OPEN GL4.5Ports3 x DisplayPort 1.4: 4K @ 60HzHDMI 2.0b: 4K @60 HzResolution4KCoolerTwin FanDUAL-LINK DVI SUPPORTEDNAPackage ContentGRAPHICS CARD, USER MANUALGPU CORE (CUDA CORE)1536SLI SupportedNAPower Connectors1 x 8-pinWarranty2+3 YearsNote**Features,Price and Specifications are subject to change without notice.",23500.0,INR,3492668,https://www.pcstudio.in/product/zotac-gtx-1660-ti-6gb-graphics-card,"ZOTAC GTX 1660 Ti 6GB Graphics Card. Description: Zotac GTX 1660 Ti 6GB (ZT-T16610F-10L)ModelZT-T16610F-10LChipsetNVIDIA GEFORCEGPUGTX 1660 TIPCI Express3GPU BOOST CLOCK1770 MHzMemory Clock12 GbpsMemory Size6 GBMemory Interface192 BitMemory TypeGDDR6Direct X Support12OPEN GL4.5Ports3 x DisplayPort 1.4: 4K @ 60HzHDMI 2.0b: 4K @60 HzResolution4KCoolerTwin FanDUAL-LINK DVI SUPPORTEDNAPackage ContentGRAPHICS CARD, USER MANUALGPU CORE (CUDA CORE)1536SLI SupportedNAPower Connectors1 x 8-pinWarranty2+3 YearsNote**Features,Price and Specifications are subject to change without notice.",GTX 1660 Ti,GT710-SL-2GD5,GPU,GeForce GTX 1660 Ti,6.0,,,,PCIe 3.0,,,,,,,GDDR6,,
36518944,Hewlett Packard,507616-B21 HP 2TB 6G SAS 7.2K rpm LFF (3.5-inch) Dual Port Midline Hard Drive,507616-B21 HP 2TB 6G SAS 7.2K rpm LFF (3.5-inch) Dual Port Midline Hard Drive Proliant DL360/380 G5/G6/G7/msaRefurbished with 30 Days Warranty.90 Days Warranty with Server Purchase.,126.0,CAD,5411801,https://www.servergiant.net/product-page/507616-b21-hp-2tb-6g-sas-7-2k-rpm-lff-3-5-inch-dual-port-midline-hard-drive,507616-B21 HP 2TB 6G SAS 7.2K rpm LFF (3.5-inch) Dual Port Midline Hard Drive. Description: 507616-B21 HP 2TB 6G SAS 7.2K rpm LFF (3.5-inch) Dual Port Midline Hard Drive Proliant DL360/380 G5/G6/G7/msaRefurbished with 30 Days Warranty.90 Days Warranty with Server Purchase.,,STEA4000407,HDD,,,2000.0,,,SAS 12G,SAS,,,,,3.5-inch SAS,,,3.5-inch
97292891,Asus,ASUS GeForce GT 1030 Phoenix Overclocked Single-Fan 2GB GDDR5 PCIe 3.0 Graphics Card,GeForce GT 1030 Phoenix Overclocked Single-Fan 2GB GDDR5 PCIe 3.0 Graphics Card. ASUS Phoenix GeForce GT 1030 comes equipped with a dual ball-bearing fan for a 2X longer card lifespan and the fan is IP5X dust-resistant for improved reliability. Industry-exclusive Auto-Extreme Technology with Super Alloy Power II components for superior stability. ASUS Phoenix GeForce GT 1030 also has GPU Tweak II for intuitive performance tweaking.,84.99,USD,99153,https://www.microcenter.com/product/480789/asus-geforce-gt-1030-phoenix-overclocked-single-fan-2gb-gddr5-pcie-30-graphics-card,ASUS GeForce GT 1030 Phoenix Overclocked Single-Fan 2GB GDDR5 PCIe 3.0 Graphics Card. Description: GeForce GT 1030 Phoenix Overclocked Single-Fan 2GB GDDR5 PCIe 3.0 Graphics Card. ASUS Phoenix GeForce GT 1030 comes equipped with a dual ball-bearing fan for a 2X longer card lifespan and the fan is IP5X dust-resistant for improved reliability. Industry-exclusive Auto-Extreme Technology with Super Alloy Power II components for superior stability. ASUS Phoenix GeForce GT 1030 also has GPU Tweak II for intuitive performance tweaking.,GeForce GT 1030 Phoenix Overclocked Single-Fan,,GPU,GeForce GT 1030,2.0,,,,PCIe 3.0,,,,,,,GDDR5,,
42354688,Seagate,Seagate Game Drive STEA4000407 4 TB Portable Hard Drive - External - White,"Add-on storage for your Xbox OneNothing says \""Game Over\"" for the Xbox One experience like an overloaded hard drive. Boost your console's storage capacity with the Seagate Game Drive for Xbox, the only external drive designed exclusively for Xbox. In a portable drive that fits in your pocket, you can store your current game collection and downloadable content-with tons of space left over your next most anticipated games.With up to 4TB of additional storage for your Xbox One, you can save the world-or even the galaxy-and all the games that are worth keeping. Free up space on your console's internal drive while consolidating 100+ Xbox One games into a single location.Plug-and-play functionality gives you instant power up. Your Xbox One automatically detects your drive and walks you through a hassle-free setup process that will have your drive game-ready in minutes.Unplug the Seagate Game Drive and take your entire game library to a friend's house. It's small enough to slip into your backpack and doesn't need a separate power cord, so you can play your games but eat their snacks.Game Drive for Xbox is compatible with Xbox One, and plugs directly into any USB port in your console.",137.26,USD,1168888,https://www.officesupply.com/technology/drives-media/drives/hard-drives/seagate-game-drive-stea4000407-portable-hard-drive-external-white/p752743.html,"Seagate Game Drive STEA4000407 4 TB Portable Hard Drive - External - White. Description: Add-on storage for your Xbox OneNothing says \""Game Over\"" for the Xbox One experience like an overloaded hard drive. Boost your console's storage capacity with the Seagate Game Drive for Xbox, the only external drive designed exclusively for Xbox. In a portable drive that fits in your pocket, you can store your current game collection and downloadable content-with tons of space left over your next most anticipated games.With up to 4TB of additional storage for your Xbox One, you can save the world-or even the galaxy-and all the games that are worth keeping. Free up space on your console's internal drive while consolidating 100+ Xbox One games into a single location.Plug-and-play functionality gives you instant power up. Your Xbox One automatically detects your drive and walks you through a hassle-free setup process that will have your drive game-ready in minutes.Unplug the Seagate Game Drive and take your entire game library to a friend's house. It's small enough to slip into your backpack and doesn't need a separate power cord, so you can play your games but eat their snacks.Game Drive for Xbox is compatible with Xbox One, and plugs directly into any USB port in your console.",Game Drive,HDTB320AK3CA,HDD,,,4000.0,,,USB,USB,,,,,USB,,White,Portable
33137302,Kingston,Kingston SSD A400 240GB M.2 500MB/s read 350/MB/s,"240 GB, M.2 2280, SATA III, NAND TLC, 6.7 g",32.95,EUR,1955905,https://www.adtcomputers.nl/technology-a400-m2-240-gb-sata-iii-tlc.html,"Kingston SSD A400 240GB M.2 500MB/s read 350/MB/s. Description: 240 GB, M.2 2280, SATA III, NAND TLC, 6.7 g",SSD A400,,SSD,,,240.0,500.0,,SATA,SATA,,,,6.7,M.2,,,M.2 2280
22696080,Samsung,Samsung SSD 870 QVO 1TB,"Samsung SSD 870 QVO 1TB, Int. 2.5\"", SATA III, V-NAND 4bit MLC, MJX Controller, 1 GB DDR4 SDRAM, Read 550 MB/s Write 520 MB/s",240.29,лв.,211868,https://www.comsystems.bg/samsung-ssd-870-qvo-1tb-45974.html,"Samsung SSD 870 QVO 1TB. Description: Samsung SSD 870 QVO 1TB, Int. 2.5\"", SATA III, V-NAND 4bit MLC, MJX Controller, 1 GB DDR4 SDRAM, Read 550 MB/s Write 520 MB/s",SSD 870 QVO,,SSD,,,1000.0,550.0,520.0,SATA,SATA,,,,,"2.5"" SATA",DDR4 SDRAM,,"2.5"""
62294539,Gigabyte,Gigabyte Aorus RGB M.2 NVMe SSD 512GB,"GP-ASM2NE2512GTTDR, Up to 2000MB/s Write | 3480MB/s Read, 440k/360k IOPS, MLC V-NAND, M.2 (2280) PCIe 3.0 (x2), NVMe SSD, 5 Year Warranty.",80.39,GBP,2045439,https://www.novatech.co.uk/products/gigabyte-aorus-rgb-m-2-nvme-ssd-512gb/gp-asm2ne2512gttdr.html,"Gigabyte Aorus RGB M.2 NVMe SSD 512GB. Description: GP-ASM2NE2512GTTDR, Up to 2000MB/s Write | 3480MB/s Read, 440k/360k IOPS, MLC V-NAND, M.2 (2280) PCIe 3.0 (x2), NVMe SSD, 5 Year Warranty.",Aorus RGB M.2 NVMe SSD,MU-PC1T0R/WW,SSD,,,512.0,2000.0,3480.0,PCIe 3.0 x2,NVMe,,,,,M.2,,,M.2 (2280)
7740731,Hewlett Packard Enterprise,HPE - hard drive - 1 TB - SAS 12Gb/s,"Do your servers need reliable, economical, high capacity Midline hard drives for your growing storage workload needs? HPE Server Midline Hard Drives deliver the highest capacity, performance and reliability to your datacenter applications. Midline hard drives allow you to store more data without sacrificing performance or reliability; they are ideal to store all your bulk storage requirements. HPE Server Midline Hard Drives are available in both 3.5-inch Large Form Factor (LFF) and 2.5-inch Small Form Factor (SFF) and ship with a standard one-year warranty. All HPE hard drives pass a rigorous qualification process, which certify that every drive is proven to perform in your HPE ProLiant Server environments. Before final certification, all HPE Server Midline Hard Drives are optimized for compatibility and functionality, including support of SMART and HPE Systems Insight Manager.",,,82009,https://www.cdw.ca/product/hpe-hard-drive-1-tb-sas-12gb-s/3680472,"HPE - hard drive - 1 TB - SAS 12Gb/s. Description: Do your servers need reliable, economical, high capacity Midline hard drives for your growing storage workload needs? HPE Server Midline Hard Drives deliver the highest capacity, performance and reliability to your datacenter applications. Midline hard drives allow you to store more data without sacrificing performance or reliability; they are ideal to store all your bulk storage requirements. HPE Server Midline Hard Drives are available in both 3.5-inch Large Form Factor (LFF) and 2.5-inch Small Form Factor (SFF) and ship with a standard one-year warranty. All HPE hard drives pass a rigorous qualification process, which certify that every drive is proven to perform in your HPE ProLiant Server environments. Before final certification, all HPE Server Midline Hard Drives are optimized for compatibility and functionality, including support of SMART and HPE Systems Insight Manager.",hard drive,,HDD,,,1000.0,,,SAS 12G,SAS,,,,,,,,
16116211,ADATA,A-Data XPG GAMMIX S5 M.2 SSD - 512GB,"Solid state drive, 512 GB, inbyggd, M.2 2280, PCI Express 3.0 x4 (NVMe)",925.0,SEK,1168370,https://www.proshop.se/SSD/A-Data-XPG-GAMMIX-S5-M2-SSD-512GB/2693281,"A-Data XPG GAMMIX S5 M.2 SSD - 512GB. Description: Solid state drive, 512 GB, inbyggd, M.2 2280, PCI Express 3.0 x4 (NVMe)",XPG GAMMIX S5,,SSD,,,512.0,,,PCIe 3.0 x4,NVMe,,,,,M.2,,,M.2 2280
26458543,Asus,ASUS Radeon RX 580 8GB Dual-fan OC Edition GDDR5 DP HDMI DVI VR Ready AMD Graphics Card | DUAL-RX580-O8G,The VR rebellion continues with the ASUS Dual-fan RX 580 with 1-click overclocking. Auto-Extreme manufacturing technology with Super Alloy Power II components ensures premium quality and reliability while dual fans provide a quieter and cooler gaming environment. GPU Tweak II with XSplit Gamecaster delivers ultimate monitoring and streaming control.,1890.0,AED,2336754,https://gccgamers.com/components/graphic-cards/asus-radeon-rx-580-8gb-dual-fan-oc-edition-gddr5-dp-hdmi-dvi-vr-ready-amd-graphics-card-dual-rx580-o8g.html,ASUS Radeon RX 580 8GB Dual-fan OC Edition GDDR5 DP HDMI DVI VR Ready AMD Graphics Card | DUAL-RX580-O8G. Description: The VR rebellion continues with the ASUS Dual-fan RX 580 with 1-click overclocking. Auto-Extreme manufacturing technology with Super Alloy Power II components ensures premium quality and reliability while dual fans provide a quieter and cooler gaming environment. GPU Tweak II with XSplit Gamecaster delivers ultimate monitoring and streaming control.,Radeon RX 580 8GB Dual-fan OC Edition,GV-N105TOC-4GD,GPU,Radeon RX 580,8.0,,,,,,,,,,,GDDR5,,
68972507,Team Group,"TEAMGROUP MP34 1TB NVMe PCIe M.2 2280 Solid State Drive SSD TM8FP4001T0C101 (Read/Write Speed up to 3,000/2,600 MB/s)","See the best price for TEAMGROUP MP34 1TB NVMe PCIe M.2 2280 Solid State Drive SSD TM8FP4001T0C101 (Read/Write Speed up to 3,000/2,600 MB/s)",175.13,AUD,5053718,https://aussied.com/product/teamgroup-mp34-1tb-nvme-pcie-m-2-2280-solid-state-drive-ssd-tm8fp4001t0c101-read-write-speed-up-to-3000-2600-mb-s,"TEAMGROUP MP34 1TB NVMe PCIe M.2 2280 Solid State Drive SSD TM8FP4001T0C101 (Read/Write Speed up to 3,000/2,600 MB/s). Description: See the best price for TEAMGROUP MP34 1TB NVMe PCIe M.2 2280 Solid State Drive SSD TM8FP4001T0C101 (Read/Write Speed up to 3,000/2,600 MB/s)",MP34,MZ-75E500B/EU,SSD,,,1000.0,2600.0,3000.0,PCIe 3.0,NVMe,,,,,M.2,,,M.2 2280
95232041,Seagate,"Seagate Exos 10E2400 1.8TB SAS 2.5\"" Hard Drive - 10000RPM, 256MB",Enormous 1.8TB HDD Drive Capacity. Perfect 10000RPM Disk Speed for Storing Films,315.49,GBP,77345,https://www.cclonline.com/product/271701/ST1800MM0129-/Hard-Drives/Seagate-Enterprise-Performance-10K-1-8TB-2-5-inch-Hard-Drive-10000rpm-12Gb/s-SAS-512-Emulation/4K-Native-Internal-/HDD2981,"Seagate Exos 10E2400 1.8TB SAS 2.5\"" Hard Drive - 10000RPM, 256MB. Description: Enormous 1.8TB HDD Drive Capacity. Perfect 10000RPM Disk Speed for Storing Films",Exos 10E2400,,HDD,,,1800.0,,,SAS,,,,,,"2.5""",,,"2.5"""
8140562,,GeForce® GTX 1650 Super Ventus XS OC 4G GDDR6,"TURING SHADERSFeaturing concurrent execution of floating point and integer operations, adaptive shading technology, and a new unified memory architecture with twice the cache of its predecessor, Turing shaders enable awesome performance increases on today’s games. Get 1.4X power efficiency over previous generation for a faster, cooler, and quieter gaming experience.THE 16 SUPER SERIESThe GeForce GTX SUPERTM Series has ultra-fast GDDR6 memory, bringing you performance that’s up to 50% faster than the original GTX 16 Series and up to 2X faster than previous-generation 10 Series GPUs. It’s time to gear up and get SUPER.",168.66,EUR,251176,https://www.vsgamers.es/en/product/gaming-graphics-card-msi-geforce-gtx-1650-super-ventus-xs-oc-4-gb-gddr6,"GeForce® GTX 1650 Super Ventus XS OC 4G GDDR6. Description: TURING SHADERSFeaturing concurrent execution of floating point and integer operations, adaptive shading technology, and a new unified memory architecture with twice the cache of its predecessor, Turing shaders enable awesome performance increases on today’s games. Get 1.4X power efficiency over previous generation for a faster, cooler, and quieter gaming experience.THE 16 SUPER SERIESThe GeForce GTX SUPERTM Series has ultra-fast GDDR6 memory, bringing you performance that’s up to 50% faster than the original GTX 16 Series and up to 2X faster than previous-generation 10 Series GPUs. It’s time to gear up and get SUPER.",GTX 1650 Super Ventus XS OC 4G,,GPU,GeForce GTX 1650 Super,4.0,,,,,,,,,,,GDDR6,,
