config,df1_idx,attribute,ground_truth,predicted,correct,unknown
LLM-only,556,model_number,MZ-76P256E,MQKEF1T0EAMM,False,False
LLM-only,558,model_number,DUAL-RTX2070S-A8G-EVO,Twin Frozr II 8G Gv-RTX207SU-GAMING,False,False
LLM-only,558,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,559,model_number,ZA1000GM1A001,ST120VF010,False,False
LLM-only,560,model_number,ROG-STRIX-RTX2060-A6G-GAMING,RTXT2060AE,False,False
LLM-only,560,bus_type,PCIe x16,PCIe,True,False
LLM-only,561,model_number,ST2000NX0273,Barracuda ST2000NM0006,False,False
LLM-only,561,bus_type,SAS 12G,SATA,False,False
LLM-only,561,interface_type,SAS,SATA,False,False
LLM-only,563,model_number,ST2000NX0253,ST1000NM0006,False,False
LLM-only,563,bus_type,SATA III,SATA,True,False
LLM-only,570,interface_type,USB Type-C,USB 3.0,False,False
LLM-only,572,form_factor,"2.5""",M.2,False,False
LLM-only,572,storage_connection_type,2.5-inch SATA,SATA3,False,False
LLM-only,573,model_number,ST1000NX0313,7E2000,False,False
LLM-only,574,model_number,11293-05-40G,11217-02-20G,False,False
LLM-only,576,bus_type,PCIe 4.0,PCIe,True,False
LLM-only,578,model_number,WDS500G1B0A,WDBS1402J0B-01,False,False
LLM-only,578,form_factor,"2,5''",2.5-inch,False,False
LLM-only,578,storage_connection_type,2.5-inch SATA,SATA,True,False
LLM-only,580,model_number,11293-01-20G,PULSRX-8G-SMA,False,False
LLM-only,580,bus_type,PCIe 4.0,PCIe,True,False
LLM-only,581,model_number,GV-N166TWF2OC-6GD,GV-N166TW6OC-6GD,False,False
LLM-only,581,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,585,model_number,MZ-N6E500BW,MZ-N5E500BW,False,False
LLM-only,586,model_number,ST6000VN0033,ST6000VN000,False,False
LLM-only,587,model_number,GP-GSM2NE3100TNTD,M.2 PCIe NVMe SSD 1TB V2,False,False
LLM-only,589,model_number,TUF-GTX1660S-6G-GAMING,RTCO-GV1666S-6GD5,False,False
LLM-only,589,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,590,model_number,WDS100T1R0B,SN5SWY0,False,False
LLM-only,593,model_number,GV-R56XTWF2OC-6GD,GV-R56XOC-6GD,False,False
LLM-only,593,bus_type,PCIe 4.0,PCIe,True,False
LLM-only,595,model_number,NED3090019SB-132BA,RTX 3090-24G Gaming Pro,False,False
LLM-only,595,bus_type,PCIe,PCIe,True,False
LLM-only,596,bus_type,SATA III,M.2,False,False
LLM-only,596,interface_type,Serial ATA III,M.2,False,False
LLM-only,600,model_number,AS102P-32G-RGY,S102,True,False
LLM-only,601,form_factor,"1""",M.2,False,False
LLM-only,601,storage_connection_type,USB Type C,M.2,False,False
LLM-only,602,bus_type,USB 3.1,M.2,False,False
LLM-only,603,storage_connection_type,USB,USB,True,False
LLM-only,604,model_number,ASX6000LNP-512GT-C,XPG-SX6000-Lite,False,False
LLM-only,605,interface_type,USB 3.0,USB 3.0,True,False
LLM-only,605,form_factor,Portable External,Portable,True,False
LLM-only,608,model_number,WDBYNN0010BYL-WESN,WDBYNN0010BKK-WESN,False,False
LLM-only,608,form_factor,"2,5""",Portable,False,False
LLM-only,608,storage_connection_type,USB 3.0,USB,True,False
LLM-only,609,model_number,759208-B21,HPE600GB6R1LW7,False,False
LLM-only,613,model_number,TUF-GTX1660-6G-GAMING,TUF-GTX1660-6G-GAMING,True,False
LLM-only,613,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,614,model_number,718037782898,WDC10SZTX,False,False
LLM-only,614,interface_type,SATA,SATA3,True,False
LLM-only,614,form_factor,3.5 col,2.5-inch,False,False
LLM-only,614,storage_connection_type,3.5 col,SATA3,False,False
LLM-only,615,model_number,08G-P4-3071-KR,07G-P4-2081-KR,False,False
LLM-only,615,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,616,interface_type,Type-C,USB3.1,False,False
LLM-only,616,form_factor,"2.5""",Portable,False,False
LLM-only,616,storage_connection_type,Type-C,SATA/USB,False,False
LLM-only,617,model_number,GV-N105TOC-4GL,GV-N105TD5-4GI,False,False
LLM-only,617,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,617,form_factor,Low Profile,Low Profile,True,False
LLM-only,618,bus_type,USB 2.0,USB,True,False
LLM-only,622,model_number,WDBYVG0010BBK-WESN,WDBY9E0010BBLK-WESN,False,False
LLM-only,625,model_number,ZT-T20710D-10P,ZT-T20700D-10P,False,False
LLM-only,626,model_number,ST1200MM0129,9.6Z123,False,False
LLM-only,629,model_number,90YV0DQ2-M0NA00,T306,False,False
LLM-only,629,bus_type,PCIe 4.0,X16,False,False
LLM-only,631,storage_connection_type,"2.5"" SFF",SAS,False,False
LLM-only,632,model_number,CT500P5SSD8,P5-CT500-M7000,False,False
LLM-only,633,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,635,bus_type,PCIe 4.0,PCIe,True,False
LLM-only,636,bus_type,USB 3.2 Gen 2,M.2,False,False
LLM-only,636,interface_type,Type-C,USB,False,False
LLM-only,637,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,639,model_number,GVN166TA-00-G,GV-N166TSL-6GD,False,False
LLM-only,639,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,640,model_number,WDS480G2G0A,WDS240G2G0A,False,False
LLM-only,641,model_number,ST2000DM006,BarracudaDesktop7200.14,False,False
LLM-only,642,model_number,AUV128-16G-RBE,UV128-DASHD001,False,False
LLM-only,644,model_number,WDBS4B0020BBK-WESN,WD02AB002,False,False
LLM-only,644,bus_type,USB 3.0,SATA,False,False
LLM-only,644,interface_type,USB,USB,True,False
LLM-only,644,form_factor,PORTABLE,Desktop/Portable,True,False
LLM-only,644,storage_connection_type,USB,USB,True,False
LLM-only,645,bus_type,USB,SATA/USB,True,False
LLM-only,645,interface_type,USB,USB-C,True,False
LLM-only,645,storage_connection_type,USB,SATA III,False,False
LLM-only,650,storage_connection_type,"2.5""",SAS,False,False
LLM-only,651,model_number,ZT-T16620D-10M,RTX2061SA-8GBG6H,False,False
LLM-only,652,model_number,832514-b21,HDD1000B361T4R3,False,False
LLM-only,653,model_number,912-V373-283,NV106-VS-8GD6H,False,False
LLM-only,653,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,654,model_number,ROG -STRIX-RTX2060-O6G-EVO-GAMING,RTX2060-O6G-EVO,True,False
LLM-only,655,storage_connection_type,2.5-inch SAS,SAS,True,False
LLM-only,656,interface_type,SATA,SATA III,True,False
LLM-only,656,form_factor,2.5,2.5inch,True,False
LLM-only,656,storage_connection_type,2.5-inch SATA,SATA III,False,False
LLM-only,659,form_factor,"2.5""",Portable,False,False
LLM-only,660,bus_type,PCIe 4.0,PCIe,True,False
LLM-only,663,model_number,TUF 3-RX5700XT-O8G-GAMING,RTX-3087,False,False
LLM-only,664,model_number,01G-P3-1313-KR,01-1500-A1,False,False
LLM-only,664,bus_type,PCIe,AGP,False,False
LLM-only,664,form_factor,Low Profile,PCIe,False,False
LLM-only,665,form_factor,"2,5",Portable,False,False
LLM-only,666,form_factor,2.5in,M.2,False,False
LLM-only,666,storage_connection_type,2.5-inch SATA,SATA,True,False
LLM-only,667,model_number,SSDPEKNW010T9X1,665P1T001,False,False
LLM-only,668,model_number,VCQP400DVI-PB,P400-PCIE-2GB-SDI,False,False
LLM-only,668,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,669,bus_type,PCIe,PCIe,True,False
LLM-only,670,model_number,2240,AAF-8C,False,False
LLM-only,673,interface_type,USB3.0,USB,True,False
LLM-only,673,form_factor,2.5,Portable,False,False
LLM-only,676,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,677,interface_type,Micro USB,USB_2.0,False,False
LLM-only,680,model_number,MZ-76Q4T0BW,MZ-76Q4T0CW,False,False
LLM-only,683,model_number,11295-05-20G,2101-02-20X-18G5M,False,False
LLM-only,685,model_number,MU-PC1T0T,T7-1TB,False,False
LLM-only,685,interface_type,Type C / A,USB,False,False
LLM-only,688,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,689,model_number,DUAL-RTX2060-O6G-EVO,DUAL-RTX2060-6G-EVO,False,False
LLM-only,689,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,690,bus_type,SATA III,SATA,True,False
LLM-only,690,interface_type,SATA,SATA,True,False
LLM-only,690,form_factor,"3.5""",3.5-inch,False,False
LLM-only,690,storage_connection_type,"3.5"" SATA",SATA,True,False
LLM-only,691,model_number,TUF-RTX3090-24G-GAMING,RTX 3090 TUF GAMING,False,False
LLM-only,691,bus_type,PCIe,PCIe,True,False
LLM-only,693,model_number,WDS500G1R0A,SA500,False,False
LLM-only,695,interface_type,ATX,PCI-E,False,False
LLM-only,696,model_number,DTDUO3/16GB,DTMK2/16,False,False
LLM-only,696,interface_type,OTG,"OTG, USB-A",True,False
LLM-only,697,model_number,GV-R57XTGAMING OC-8GD,GV-R57XTGAMING-OC-8GD,False,False
LLM-only,697,bus_type,PCIe 4.0,PCIe,True,False
LLM-only,700,form_factor,2.5-Inch,2.5-inch,True,False
LLM-only,700,storage_connection_type,2.5-inch SATA,SATA,True,False
LLM-only,701,model_number,DUAL-RTX2070S-O8G-EVO,RTX 1076-8G-DUAL-EVO,False,False
LLM-only,701,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,704,model_number,V375-032R,GP106-2N6-D5-A1,False,False
LLM-only,704,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,705,model_number,781518-B21,HPE MS9012R36E3RA,False,False
LLM-only,706,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,707,model_number,STEA500400,STEA5000100,False,False
LLM-only,707,interface_type,USB 3.0,USB,True,False
LLM-only,711,interface_type,USB 3.0,USB,True,False
LLM-only,711,form_factor,"2.5""",Portable,False,False
LLM-only,711,storage_connection_type,"2.5""",USB,False,False
LLM-only,712,model_number,MU-PC500T,750051,False,False
LLM-only,712,bus_type,USB 3.2 Gen 2,NVMe,False,False
LLM-only,712,interface_type,Type-C,USB-C,False,False
LLM-only,713,model_number,ST14000NE0008,ST14000NE0009,False,False
LLM-only,713,interface_type,SATA,SATA III,True,False
LLM-only,714,model_number,861691-B21,1TB-72K-SATA6G,False,False
LLM-only,715,model_number,WDS200T2B0B,WDBBKL0020ABBK-01,False,False
LLM-only,716,model_number,SDCZ60-064G-B35,SDBZ128,False,False
LLM-only,717,model_number,WD82PURZ,WD08EZRZ,False,False
LLM-only,719,model_number,ST1800MM0129,ST1800MM0085,False,False
LLM-only,720,model_number,GV-N1650OC-4GD,GV-N1650BC-4G,False,False
LLM-only,721,model_number,100-505940,WX-5100,False,False
LLM-only,721,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,724,model_number,ZA250CM1A003,ST250LT012,False,False
LLM-only,726,bus_type,USB 2.0,USB,True,False
LLM-only,728,bus_type,USB 2.0,USB,True,False
LLM-only,730,model_number,HDWQ140UZSVA,N300-4TZK,False,False
LLM-only,733,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,734,model_number,SKC2000M8 / 500G,KC2000-500G,False,False
LLM-only,735,model_number,WDS100T1R0A,SA500JDH,False,False
LLM-only,739,bus_type,PCIe 4.0,PCIe,True,False
LLM-only,741,bus_type,PCIe 3.0,NVIDIA,False,False
LLM-only,742,model_number,652572-B21,85064,False,False
LLM-only,745,model_number,SDIX30C-032G-GN6NN,iPX001G-032,False,False
LLM-only,745,interface_type,Lightning,USB_3.0,False,False
LLM-only,748,model_number,STEB4000100,B8Y2S6C,False,False
LLM-only,748,bus_type,USB 3.0,SATA,False,False
LLM-only,749,model_number,ST12000NE0008,ST12000NE001,False,False
LLM-only,751,interface_type,USB Type-A,USB_A,False,False
LLM-only,751,storage_connection_type,USB Type-A,USB,True,False
LLM-only,753,model_number,SSDSC2KG960G801,960GB,False,False
LLM-only,754,form_factor,"1""",External,False,False
LLM-only,755,model_number,WDS500G2B0B,WDS500G3B0A,False,False
LLM-only,756,form_factor,"2,5Zoll",M.2,False,False
LLM-only,756,storage_connection_type,2.5-inch SATA,SATA 6Gb/s,False,False
LLM-only,757,model_number,90YV0DU0-M0NA00,ROG-STRIX-OC-8G-GDDR6,False,False
LLM-only,759,model_number,ST8000VX004,STCA8000100,False,False
LLM-only,761,model_number,DTLPG3,DTLPG3032G3,True,False
LLM-only,762,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,765,model_number,ST3000LM024,ST3000DM007,False,False
LLM-only,767,form_factor,"2.5""",External,False,False
LLM-only,768,model_number,STJP1000400,FIRECUDA-GAMING-1TB,False,False
LLM-only,768,form_factor,external SSD,M.2,False,False
LLM-only,769,model_number,SSDPEKNW512G8X1,960GB,False,False
LLM-only,769,interface_type,NVMe,M.2,False,False
LLM-only,772,model_number,MU-PA1T0B/WW,MU-PA1T0S/AM,False,False
LLM-only,773,model_number,ASX6000LNP-1TT-C,SX6000_LITE_1TB,False,False
LLM-only,776,model_number,90YV0AL0-M0NA00,GT710-SL-1GD5,False,False
LLM-only,781,model_number,WDBYNN0010BWT-WESN,WDBYNN0010BKK,False,False
LLM-only,781,bus_type,USB 3.0,SATA,False,False
LLM-only,783,bus_type,PCIe 4.0,PCIe,True,False
LLM-only,784,model_number,WDBYFT0040BOR-WESN,WDBY8L0040BBLR,False,False
LLM-only,784,interface_type,USB,USB 3.0,True,False
LLM-only,785,model_number,AUV128-32G-RBE,DASHDRIVEUV128,False,False
LLM-only,786,bus_type,PCIe,PCIe,True,False
LLM-only,788,form_factor,"1""",External,False,False
LLM-only,788,storage_connection_type,USB Type C,USB,True,False
LLM-only,789,model_number,ROG-STRIX-RTX3080-10G-GAMING,RTX 3080-ROG-SL-10G,False,False
LLM-only,789,bus_type,PCIe,PCIe,True,False
LLM-only,790,model_number,AXRX 5700XT 8GBD6-3DHR/OC,RXN597X128VB,False,False
LLM-only,792,model_number,ROG -STRIX-RTX2070S-A8G-GAMING,NV21P6M3RT-V,False,False
LLM-only,794,model_number,NE51660018J9-165F,GEFORCE GTX 1660 6GB STORMX,False,False
LLM-only,795,model_number,GV-N207SWF3OC-8GD,GV-N207SWF2OC-8G,False,False
LLM-only,797,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,798,model_number,ST16000NM001G,XX16001,False,False
LLM-only,802,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,803,model_number,ROG-STRIX-RTX3090-O24G-GAMING,RTX 3090-24G-SNR,False,False
LLM-only,803,bus_type,PCIe,PCIe,True,False
LLM-only,804,model_number,WDS500G1B0C,SN500,False,False
LLM-only,806,bus_type,PCIe 3.0 x16,PCIe,True,False
LLM-only,806,form_factor,Full-height,Graphics Card,False,False
LLM-only,807,model_number,PBU120GS25SSDR,Burst-120GB,False,False
LLM-only,809,bus_type,PCIe 3.0,PCIe,True,False
LLM-only,810,model_number,MZ-V7S250BW,MZ-V7E250BW,False,False
LLM-only,811,model_number,SUV500MS-480GB,UV500-240G,False,False
RAG-full-k1,0,model_number,GV-N3080GAMING OC-10GD,NVIDIA-RTX-3080-Gaming-OC,False,False
RAG-full-k1,2,model_number,CSSD-F960GBMP510,MP510,True,False
RAG-full-k1,5,model_number,90YV0CV2-M0NA00,GTX1650DUALOC,False,False
RAG-full-k1,5,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-full-k1,6,bus_type,USB 3.0,USB,True,False
RAG-full-k1,8,model_number,GV-N166SOC-6GD,GV-N166SOC-6GD,True,False
RAG-full-k1,9,model_number,V375-040R,V6G,False,False
RAG-full-k1,9,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k1,11,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k1,12,model_number,90YV0DQ0-M0NA00,RTCO8G6MF4N9W0C,False,False
RAG-full-k1,12,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k1,13,model_number,AGAMMIXS11P-1TT-C,XPG GAMMIX S11 Pro M1,False,False
RAG-full-k1,14,model_number,GV-R56XTGAMING OC-6GD,GV-R56XTWF3OC-6GD,False,False
RAG-full-k1,15,model_number,100-506008,100-506008,True,False
RAG-full-k1,15,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k1,16,model_number,NE6166SS18J9-161F,GTX1660S-6GB-SXP,False,False
RAG-full-k1,17,model_number,843266-B21,HDD-1TB-SATA,False,False
RAG-full-k1,19,model_number,ROG-STRIX-RTX2080TI-O11G-GAMING,RTX2026-16G-SAS,False,False
RAG-full-k1,19,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k1,21,model_number,PBU240GS25SSDR,P240GB,False,False
RAG-full-k1,23,model_number,SDCZ50-128G-B35,CBL128G2A1SA3,False,False
RAG-full-k1,25,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k1,26,bus_type,SATA III,M.2,False,False
RAG-full-k1,27,model_number,WDBWLG0040HBK-EESN,WDBF4D0040HBK-EESN,False,False
RAG-full-k1,30,model_number,WDBMCG5000ABT-WESN,G9P6E,False,False
RAG-full-k1,30,bus_type,USB 3.0,SATA,False,False
RAG-full-k1,31,model_number,DT100G3/256GB,DT100G3,True,False
RAG-full-k1,32,model_number,ST4000NE001,ST4000NE001,True,False
RAG-full-k1,33,interface_type,Micro B,USB 3.2 Gen 1,False,False
RAG-full-k1,39,model_number,PH-GTX1650-O4G,GTX1650OCPHN4G,False,False
RAG-full-k1,39,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k1,42,bus_type,SATA III,"M.2, PCIe",False,False
RAG-full-k1,42,interface_type,SATA,SATA/M.2/PCIe,True,False
RAG-full-k1,42,form_factor,"2.5""",M.2,False,False
RAG-full-k1,42,storage_connection_type,"2.5"" SATA","M.2, PCIe",False,False
RAG-full-k1,43,model_number,GP-ASM2NE6100TTTD,AORUS-1TB-M2-P4-NVME,False,False
RAG-full-k1,45,model_number,912-V372-257,GEFORCE RTX 2070 SUPER GAMING X TRIO,False,False
RAG-full-k1,45,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k1,46,model_number,DT100G3/128GB,DT100G3,True,False
RAG-full-k1,49,bus_type,USB 3.0,USB,True,False
RAG-full-k1,49,interface_type,USB,USB,True,False
RAG-full-k1,49,form_factor,2.5,Portable,False,False
RAG-full-k1,49,storage_connection_type,USB 3.0,USB,True,False
RAG-full-k1,51,model_number,PH-RTX2060-6G,RTX 2060 Phoenix,False,False
RAG-full-k1,52,bus_type,SATA III,SATA III,True,False
RAG-full-k1,52,interface_type,SATA,M.2,False,False
RAG-full-k1,54,model_number,N20702-08D6-1710VA23,Twin X2,False,False
RAG-full-k1,54,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k1,57,model_number,MZ-76P2T0B,MZ-76P1T0,False,False
RAG-full-k1,58,model_number,CT2000P5SSD8,P5CT2000SSD8,False,False
RAG-full-k1,59,form_factor,Low Profile,Low Profile,True,False
RAG-full-k1,61,model_number,ZT-A30900D-10P,RTX 3090-24GB-T,False,False
RAG-full-k1,61,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k1,63,model_number,CSSD-F500GBMP600,MP600 500GB,False,False
RAG-full-k1,66,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k1,71,interface_type,USB-C,VALUE: None,False,False
RAG-full-k1,72,model_number,CT1000P1SSD8,P1-1000GB,False,False
RAG-full-k1,74,model_number,MU-PC2T0H,T7 Portable SSD 2TB,False,False
RAG-full-k1,74,bus_type,USB 3.2 Gen 2,NVMe,False,False
RAG-full-k1,75,form_factor,"2.5""",External,False,False
RAG-full-k1,78,model_number,ST300MP0106,ST300GM0344,False,False
RAG-full-k1,78,interface_type,SAS,SAS,True,False
RAG-full-k1,79,model_number,GT 710 1GD3H LP,GT-710-1GD3H-LP,False,False
RAG-full-k1,81,model_number,02G-P3-2717-KR,NV18A5R,False,False
RAG-full-k1,81,form_factor,Single Slot,Half Height Single Slot,True,False
RAG-full-k1,82,model_number,CT2000P1SSD8,P1_2000GB,False,False
RAG-full-k1,84,bus_type,PCIe x16,PCIe,True,False
RAG-full-k1,85,model_number,MZ-76E500BW,MZ-N6E1T0BW,False,False
RAG-full-k1,88,model_number,MU-PC1T0S/WW,model Portable SSD T7 Touch (1TB),False,False
RAG-full-k1,89,model_number,STHH1000400,STHH1000400,True,False
RAG-full-k1,89,interface_type,USB 3.0 & USB-C,USB 3.0,True,False
RAG-full-k1,89,form_factor,"2.5""",2.5,True,False
RAG-full-k1,89,storage_connection_type,USB,USB,True,False
RAG-full-k1,90,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k1,92,model_number,SDCZ48-032G-U46,C90-032-GN6,False,False
RAG-full-k1,94,model_number,MZ-76E2T0BW,MZ-76K2T0CW,False,False
RAG-full-k1,95,model_number,801882-B21,801882-B21,True,False
RAG-full-k1,97,model_number,WDS250G3X0C,WDS250G3B0A,False,False
RAG-full-k1,98,model_number,AGAMMIXS50-1TT-C,XPG GAMMIX S50,False,False
RAG-full-k1,99,model_number,GV-N165SOC-4GD,GV-N16SGAMING-6GD,False,False
RAG-full-k1,99,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k1,100,model_number,CT1000P5SSD8,P5CT1000MX30026,False,False
RAG-full-k1,102,storage_connection_type,USB,USB,True,False
RAG-full-k1,103,bus_type,PCIe x16,GPU,False,False
RAG-full-k1,107,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k1,108,model_number,GV-N105TOC-4GD,GV-N105TICO-4GD,False,False
RAG-full-k1,108,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k1,109,form_factor,Low Profile,PCIe,False,False
RAG-full-k1,112,model_number,LAC301558,STKF1000400,False,False
RAG-full-k1,112,form_factor,"2.5""",2.5,True,False
RAG-full-k1,114,model_number,AGAMMIXS5-1TT-C,XPG GAMMIX S5,False,False
RAG-full-k1,115,model_number,WD40PURX,PST416R,False,False
RAG-full-k1,117,model_number,GP-ASM2NE6500GTTD,GP-ASM2NE6500GTTD,True,False
RAG-full-k1,119,model_number,WDS200T2B0A,WDS200T3B0A,False,False
RAG-full-k1,121,interface_type,NVMe,USB,False,False
RAG-full-k1,121,storage_connection_type,Type-C,NAND Flash,False,False
RAG-full-k1,122,model_number,GP-GSTFS31480GNTD,GB-SU480GTTN6M,False,False
RAG-full-k1,123,model_number,GV-N208SAORUS-8GC,GV-N208SWF3-8GB,False,False
RAG-full-k1,124,bus_type,USB 3.0,USB_3.2,False,False
RAG-full-k1,124,interface_type,Lightning,USB,False,False
RAG-full-k1,126,model_number,XA1920ME10063,XN1920ME10063,False,False
RAG-full-k1,127,model_number,NEAT7100HD46H,NEAT7100HD46H,True,False
RAG-full-k1,129,model_number,MTFDHBE3T8TDF-1AW1ZABYY,MTFDK480GFD3,False,False
RAG-full-k1,130,model_number,DC450R/3840G,DC450R/3840G,True,False
RAG-full-k1,131,model_number,WDS120G2G0A,WD Green 120 GB,False,False
RAG-full-k1,132,model_number,CZ73,SDCZ63-064G-A37,False,False
RAG-full-k1,136,form_factor,3.5”,3.5inch,False,False
RAG-full-k1,136,storage_connection_type,3.5” SATA,SATA,True,False
RAG-full-k1,139,model_number,HDWD105UZSVA,P300-500VSK,False,False
RAG-full-k1,140,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k1,140,interface_type,iOS,USB_3.0,False,False
RAG-full-k1,142,bus_type,PCIe 3.0,PCIe 4.0,False,False
RAG-full-k1,143,interface_type,SATA,SATA,True,False
RAG-full-k1,146,model_number,GV-N2070WF2-8GD,GV-N2070WF2OC-8GD,False,False
RAG-full-k1,146,bus_type,PCIe,PCIe,True,False
RAG-full-k1,149,bus_type,PCIe,PCIe,True,False
RAG-full-k1,150,bus_type,PCIe x16,GDDR5,False,False
RAG-full-k1,151,model_number,MZ-V7S1T0B/AM,MZ-V7S1T0B/AM,True,False
RAG-full-k1,152,model_number,MZ-76P1T0B/EU,MZ-76P1T0,True,False
RAG-full-k1,153,model_number,ZP480NM30011,M2A8301,False,False
RAG-full-k1,157,model_number,MZ-V7E250BW,MZ-V7E250BW,True,False
RAG-full-k1,159,model_number,GV-RXVEGA56GAMING OC-8GD,RX VEGA 56 Gaming OC,False,False
RAG-full-k1,163,model_number,HDWE140EZSTA,HDWE140EZSTA,True,False
